,,Visual Properties,,,,,Labels,,,Graph Metrics,Do Not Edit,,Other Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vertex 1,Vertex 2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,ID,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),Tweet,URLs in Tweet,Domains in Tweet,Hashtags in Tweet,Media in Tweet,Tweet Image File,Tweet Date (UTC),Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,Favorited,Favorite Count,In-Reply-To User ID,Is Quote Status,Language,Possibly Sensitive,Quoted Status ID,Retweeted,Retweet Count,Retweet ID,Source,Truncated,Unified Twitter ID,Imported Tweet Type,Added By Extended Analysis,Corrected By Extended Analysis,Place Bounding Box,Place Country,Place Country Code,Place Full Name,Place ID,Place Name,Place Type,Place URL
contrapuntovzla,contrapuntovzla,,,,,,,,,,,,,Tweet,3/9/18 00:57,#MujeresPrimero La ola del #MeToo sigue elevada para acabar con el acoso sexual a la mujer https://t.co/z8qYD9maZn https://t.co/80OOsKicrO,http://contrapunto.com/noticia/la-ola-del-metoo-urge-en-la-eurocamara-acabar-con-el-acoso-sexual-a-la-mujer-190338/,contrapunto.com,mujeresprimero metoo,https://pbs.twimg.com/media/DXy_3WEWkAA7wAK.jpg,https://pbs.twimg.com/media/DXy_3WEWkAA7wAK.jpg,3/9/18 00:57,https://twitter.com/#!/contrapuntovzla/status/971912703370436608,,,971912703370436608,,FALSE,1,,FALSE,es,,,FALSE,1,,TweetDeck,FALSE,971912703370436608,Retweet,0,0,,,,,,,,
theluckygabby,contrapuntovzla,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @contrapuntovzla: #MujeresPrimero La ola del #MeToo sigue elevada para acabar con el acoso sexual a la mujer https://t.co/z8qYD9maZn htt…,http://contrapunto.com/noticia/la-ola-del-metoo-urge-en-la-eurocamara-acabar-con-el-acoso-sexual-a-la-mujer-190338/,contrapunto.com,mujeresprimero metoo,,http://pbs.twimg.com/profile_images/966383857602912262/NJlj62Yn_normal.jpg,3/9/18 01:11,https://twitter.com/#!/theluckygabby/status/971916375001305088,,,971916375001305088,,FALSE,0,,FALSE,es,,,FALSE,1,971912703370436608,Twitter for iPhone,FALSE,971912703370436608,Tweet,0,0,,,,,,,,
unburntgirl,todonoticias,,,,,,,,,,,,,Mentions,3/9/18 01:10,"RT @todonoticias: Acá, allá, en todos lados | El movimiento #MeToo, organizado para denunciar casos de acoso sexual, prendió fuerte en Core…",,,metoo,,http://pbs.twimg.com/profile_images/963420115143397377/MydTMsGw_normal.jpg,3/9/18 01:10,https://twitter.com/#!/unburntgirl/status/971916183409774595,,,971916183409774595,,FALSE,0,,FALSE,es,,,FALSE,122,971779572143476736,Twitter for Android,FALSE,971779572143476736,Tweet,0,0,,,,,,,,
unburntgirl,stcom,,,,,,,,,,,,,Mentions,3/9/18 01:11,"RT @STcom: #InternationalWomensDay: Activists march in #Philippines, #SouthKorea stages #MeToo protest as #Spain goes on strike https://t.c…",,,internationalwomensday philippines southkorea metoo spain,,http://pbs.twimg.com/profile_images/963420115143397377/MydTMsGw_normal.jpg,3/9/18 01:11,https://twitter.com/#!/unburntgirl/status/971916377941577729,,,971916377941577729,,FALSE,0,,FALSE,en,,,FALSE,40,971749001023254528,Twitter for Android,FALSE,971749001023254528,Tweet,0,0,,,,,,,,
kkiakiah,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/958597259238756352/916ZTF-7_normal.jpg,3/9/18 01:11,https://twitter.com/#!/kkiakiah/status/971916388490096640,,,971916388490096640,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for iPhone,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
whanjai_do,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/969510425611005953/GN5hIHZU_normal.jpg,3/9/18 01:11,https://twitter.com/#!/whanjai_do/status/971916405082738690,,,971916405082738690,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for iPhone,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
saribotton,saribotton,,,,,,,,,,,,,Tweet,3/9/18 01:11,"4/ I wanted to undo the conditioning that had me focused more on being ""nice"" (read: benign) rather than ""kind,"" which involves honesty, and uncomfortable, inconvenient truths. (This preceded #MeToo by a couple of years, but is perfectly in concert with it.)",,,metoo,,http://pbs.twimg.com/profile_images/943604926625837056/ix-6j0qy_normal.jpg,3/9/18 01:11,https://twitter.com/#!/saribotton/status/971916418538237952,,,971916418538237952,971916346815598592,FALSE,2,14527647,FALSE,en,,,FALSE,0,,Twitter Web Client,FALSE,971916346815598592,Tweet,0,0,,,,,,,,
3110kabeaut,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/966941486917890049/4FT13VfC_normal.jpg,3/9/18 01:11,https://twitter.com/#!/3110kabeaut/status/971916420849180672,,,971916420849180672,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
naouelnawww,youtube,,,,,,,,,,,,,Mentions,3/9/18 01:11,"VP#2 | APRES #METOO ET #BALANCETONPORC, OÙ EN EST-ON ? https://t.co/j4IxaMnaaE via @YouTube",https://www.youtube.com/watch?v=980ckdoxOhI&feature=youtu.be,youtube.com,metoo balancetonporc,,http://pbs.twimg.com/profile_images/969575246914359296/IUM1XB4y_normal.jpg,3/9/18 01:11,https://twitter.com/#!/naouelnawww/status/971916444173787144,,,971916444173787144,,FALSE,0,,FALSE,fr,,,FALSE,0,,Twitter Web Client,FALSE,971916444173787144,Tweet,0,0,,,,,,,,
lee_jaeah,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/952836523426160640/RbRiJ77j_normal.jpg,3/9/18 01:11,https://twitter.com/#!/lee_jaeah/status/971916447793336320,,,971916447793336320,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
michaelmajor12,skyrider4538,,,,,,,,,,,,,Mentions,3/9/18 01:11,"RT @SKYRIDER4538: Just an advice for you perfectly manly men .... If you’re about to date a liberal woman, make sure you have a contract i…",,,,,http://pbs.twimg.com/profile_images/676564531489861635/v5FxOFB-_normal.jpg,3/9/18 01:11,https://twitter.com/#!/michaelmajor12/status/971916455032819714,,,971916455032819714,,FALSE,0,,FALSE,en,,,FALSE,83,971854350288027650,Twitter for iPhone,FALSE,971854350288027650,Tweet,0,0,,,,,,,,
nabbiebs,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/971046499030372352/Ii5wk_-Q_normal.jpg,3/9/18 01:11,https://twitter.com/#!/nabbiebs/status/971916462678884352,,,971916462678884352,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
prangnanan_l12,nudandann,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @nudandann: _________________________________________________ ____________________________________________ ___________12________________…,,,,,http://pbs.twimg.com/profile_images/931130407084367872/QIs-_018_normal.jpg,3/9/18 01:11,https://twitter.com/#!/prangnanan_l12/status/971916470652362752,,,971916470652362752,,FALSE,0,,FALSE,th,,,FALSE,369,971904132494716928,Twitter for Android,FALSE,971904132494716928,Tweet,0,0,,,,,,,,
pig4801kj,matthewcogdeill,,,,,,,,,,,,,Mentions,3/9/18 01:11,"RT @Matthewcogdeill: #RETWEET To #MAGA(7) On September 17, 2003, U.S. Senator Charles Schumer stated that CAIR co-founders Nihad Awad &amp; Om…",,,retweet maga,,http://pbs.twimg.com/profile_images/917500092633948160/ZHq7w862_normal.jpg,3/9/18 01:11,https://twitter.com/#!/pig4801kj/status/971916473529655296,,,971916473529655296,,FALSE,0,,FALSE,en,,,FALSE,7,971909444870266880,Twitter for Android,FALSE,971909444870266880,Tweet,0,0,,,,,,,,
huffpostwomen,huffpostwomen,,,,,,,,,,,,,Tweet,3/9/18 00:24,How race intersects with #MeToo. #InternationalWomensDay https://t.co/fQ6NRVjvHr,https://www.huffingtonpost.com/entry/women-of-color-me-too_us_5a442d73e4b0b0e5a7a4992c?ncid=tweetlnkushpmg00000050,huffingtonpost.com,metoo internationalwomensday,,http://pbs.twimg.com/profile_images/875372080178626560/efQjJLmJ_normal.jpg,3/9/18 00:24,https://twitter.com/#!/huffpostwomen/status/971904407255371776,,,971904407255371776,,FALSE,15,,FALSE,en,,,FALSE,6,,SocialFlow,FALSE,971904407255371776,Retweet,0,0,,,,,,,,
orcathegreat,huffpostwomen,,,,,,,,,,,,,Mentions,3/9/18 01:11,RT @HuffPostWomen: How race intersects with #MeToo. #InternationalWomensDay https://t.co/fQ6NRVjvHr,https://www.huffingtonpost.com/entry/women-of-color-me-too_us_5a442d73e4b0b0e5a7a4992c?ncid=tweetlnkushpmg00000050,huffingtonpost.com,metoo internationalwomensday,,http://pbs.twimg.com/profile_images/932256789948747777/I1fA45wO_normal.jpg,3/9/18 01:11,https://twitter.com/#!/orcathegreat/status/971916473701732352,,,971916473701732352,,FALSE,0,,FALSE,en,,,FALSE,6,971904407255371776,Twitter for iPhone,FALSE,971904407255371776,Tweet,0,0,,,,,,,,
angelfly72,google,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @Alyssa_Milano: We all said #MeToo, and now it’s time to see change. According to @Google, #MeToo was searched in 196 countries in 2017.…",,,metoo metoo,,http://pbs.twimg.com/profile_images/960685496258015232/ueEzF6e8_normal.jpg,3/9/18 01:12,https://twitter.com/#!/angelfly72/status/971916477484838912,,,971916477484838912,,FALSE,0,,FALSE,en,,,FALSE,158,971777790000402434,Twitter for Android,FALSE,971777790000402434,Tweet,0,0,,,,,,,,
angelfly72,alyssa_milano,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @Alyssa_Milano: We all said #MeToo, and now it’s time to see change. According to @Google, #MeToo was searched in 196 countries in 2017.…",,,metoo metoo,,http://pbs.twimg.com/profile_images/960685496258015232/ueEzF6e8_normal.jpg,3/9/18 01:12,https://twitter.com/#!/angelfly72/status/971916477484838912,,,971916477484838912,,FALSE,0,,FALSE,en,,,FALSE,158,971777790000402434,Twitter for Android,FALSE,971777790000402434,Tweet,0,0,,,,,,,,
plussone,blmchi,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @BLMChi: UPDATE: Strawberry is a trans woman being held in solitary confinement in men’s prison. Today, a 2nd suit was filed by @uplcchi…",,,,,http://pbs.twimg.com/profile_images/816352981511614464/IE4Xr7cr_normal.jpg,3/9/18 01:12,https://twitter.com/#!/plussone/status/971916480035131392,,,971916480035131392,,FALSE,0,,FALSE,en,,,FALSE,19,971902121053425664,Buffer,FALSE,971902121053425664,Tweet,0,0,,,,,,,,
yur1perez,yur1perez,,,,,,,,,,,,,Tweet,3/9/18 01:12,"As the #MeToo movement gained momentum in #China, officials scrambled to block the hashtags #MeToo and #MeTooinChina. #Dissident https://t.co/KXQBJ61KgY https://t.co/jub4HWDMUj",http://blog.victimsofcommunism.org/why-the-chinese-communist-party-is-scared-of-metoo/,victimsofcommunism.org,metoo china metoo metooinchina dissident,https://pbs.twimg.com/media/DXzuUsiWkAI-JBS.jpg,https://pbs.twimg.com/media/DXzuUsiWkAI-JBS.jpg,3/9/18 01:12,https://twitter.com/#!/yur1perez/status/971916480567742465,,,971916480567742465,,FALSE,0,,FALSE,en,,,FALSE,0,,Buffer,FALSE,971916480567742465,Tweet,0,0,,,,,,,,
todomaru2,todomaru2,,,,,,,,,,,,,Tweet,3/9/18 01:12,"#metoo _____________________________________________________________________ #wetoo ___________________________________________________________",,,metoo wetoo,,http://pbs.twimg.com/profile_images/855349272941703168/-yjIhuyh_normal.jpg,3/9/18 01:12,https://twitter.com/#!/todomaru2/status/971916482698403841,,,971916482698403841,,FALSE,0,,FALSE,ja,,,FALSE,0,,Twitter for Android,FALSE,971916482698403841,Tweet,0,0,,,,,,,,
goodyawards,nytimes,,,,,,,,,,,,,Mentions,3/9/18 01:12,"International Women’s Day 2018: Beyond #MeToo, With Pride, Protests and Pressure. #InternationalWomensDay #InternationalWomensDay2018 via @nytimes https://t.co/LnyYSCcgyc",https://www.nytimes.com/2018/03/08/world/international-womens-day-2018.html,nytimes.com,metoo internationalwomensday internationalwomensday2018,,http://pbs.twimg.com/profile_images/1875882170/GoodyAwards_YellowonBlack_Sq_normal.jpg,3/9/18 01:12,https://twitter.com/#!/goodyawards/status/971916483453440000,,,971916483453440000,,FALSE,0,,FALSE,en,,,FALSE,0,,Sprout Social,FALSE,971916483453440000,Tweet,0,0,,,,,,,,
kristinarigsby7,maria,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,gwencarreric,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,sybrinafulton,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,colleenflangan,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,reshmasaujani,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,domesticworkers,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,aijenpoo,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,iammarleydias,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,astrid_nv,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
kristinarigsby7,hillaryclinton,,,,,,,,,,,,,Mentions,3/9/18 01:12,RT @HillaryClinton: @Astrid_NV @iammarleydias @aijenpoo @domesticworkers @reshmasaujani @ColleenFlangan @SybrinaFulton @GwenCarrERIC @Maria…,,,,,http://pbs.twimg.com/profile_images/935458181584752640/GkxKJyfd_normal.jpg,3/9/18 01:12,https://twitter.com/#!/kristinarigsby7/status/971916484623527936,,,971916484623527936,,FALSE,0,,FALSE,en,,,FALSE,1489,971790554861395968,Twitter for iPhone,FALSE,971790554861395968,Tweet,0,0,,,,,,,,
empiregxld,iamgmjohnson,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @IamGMJohnson: This literally says it’s only a felony if contact is made skin to skin. Sexual assault in this country is an absolute j…",,,,,http://pbs.twimg.com/profile_images/700479030219255808/PAHmP3XB_normal.jpg,3/9/18 01:12,https://twitter.com/#!/empiregxld/status/971916486309826561,,,971916486309826561,,FALSE,0,,TRUE,en,,971585615878873090,FALSE,6158,971586963945017345,Twitter for iPhone,FALSE,971586963945017345,Tweet,0,0,,,,,,,,
nightline,abc,,,,,,,,,,,,,Mentions,2/1/18 00:00,".@rosemcgowan on former co-star Alyssa Milano's #MeToo work: 'She's a lie.' But Milano tells @ABC News' Nightline, ""I am and always have been completely supportive of Rose."" Tonight on Nightline with @JujuChangABC https://t.co/2wZt2jXdaE",,,metoo,https://pbs.twimg.com/media/DU6BGQyXUAAkWzD.jpg,https://pbs.twimg.com/media/DU6BGQyXUAAkWzD.jpg,2/1/18 00:00,https://twitter.com/#!/nightline/status/958852413330305025,,,958852413330305025,,FALSE,3190,,FALSE,en,,,FALSE,1376,,Media Studio,FALSE,958852413330305025,Retweet,0,0,,,,,,,,
louiseewebb08,abc,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @Nightline: .@rosemcgowan on former co-star Alyssa Milano's #MeToo work: 'She's a lie.' But Milano tells @ABC News' Nightline, ""I am and…",,,metoo,,http://pbs.twimg.com/profile_images/968678060596908033/dfbFAQhU_normal.jpg,3/9/18 01:12,https://twitter.com/#!/louiseewebb08/status/971916488004251648,,,971916488004251648,,FALSE,0,,FALSE,en,,,FALSE,1376,958852413330305025,Twitter for Android,FALSE,958852413330305025,Tweet,0,0,,,,,,,,
nightline,rosemcgowan,,,,,,,,,,,,,Mentions,2/1/18 00:00,".@rosemcgowan on former co-star Alyssa Milano's #MeToo work: 'She's a lie.' But Milano tells @ABC News' Nightline, ""I am and always have been completely supportive of Rose."" Tonight on Nightline with @JujuChangABC https://t.co/2wZt2jXdaE",,,metoo,https://pbs.twimg.com/media/DU6BGQyXUAAkWzD.jpg,https://pbs.twimg.com/media/DU6BGQyXUAAkWzD.jpg,2/1/18 00:00,https://twitter.com/#!/nightline/status/958852413330305025,,,958852413330305025,,FALSE,3190,,FALSE,en,,,FALSE,1376,,Media Studio,FALSE,958852413330305025,Retweet,0,0,,,,,,,,
louiseewebb08,rosemcgowan,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @Nightline: .@rosemcgowan on former co-star Alyssa Milano's #MeToo work: 'She's a lie.' But Milano tells @ABC News' Nightline, ""I am and…",,,metoo,,http://pbs.twimg.com/profile_images/968678060596908033/dfbFAQhU_normal.jpg,3/9/18 01:12,https://twitter.com/#!/louiseewebb08/status/971916488004251648,,,971916488004251648,,FALSE,0,,FALSE,en,,,FALSE,1376,958852413330305025,Twitter for Android,FALSE,958852413330305025,Tweet,0,0,,,,,,,,
louiseewebb08,nightline,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @Nightline: .@rosemcgowan on former co-star Alyssa Milano's #MeToo work: 'She's a lie.' But Milano tells @ABC News' Nightline, ""I am and…",,,metoo,,http://pbs.twimg.com/profile_images/968678060596908033/dfbFAQhU_normal.jpg,3/9/18 01:12,https://twitter.com/#!/louiseewebb08/status/971916488004251648,,,971916488004251648,,FALSE,0,,FALSE,en,,,FALSE,1376,958852413330305025,Twitter for Android,FALSE,958852413330305025,Tweet,0,0,,,,,,,,
junghyangchu,metoowithyou_,,,,,,,,,,,,,Mentions,3/9/18 01:12,"______ ____ ____ ___ ____, __ ____ ____ __ ___ ____ __ _______.https://t.co/Gdeo6vWR7a #Metoo #Withyou @MetooWithyou_ https://t.co/ptmvX0rkuO",http://metoowithyou.net/,metoowithyou.net,metoo withyou,https://pbs.twimg.com/media/DXo2TP4V4AIpu48.png,https://pbs.twimg.com/media/DXo2TP4V4AIpu48.png,3/9/18 01:12,https://twitter.com/#!/junghyangchu/status/971916490776592384,,,971916490776592384,,FALSE,0,,FALSE,ko,,,FALSE,0,,Kmong Wet App,FALSE,971916490776592384,Tweet,0,0,,,,,,,,
zdsx18,sbohem_kr,,,,,,,,,,,,,Mentions,3/9/18 01:12,"RT @sbohem_kr: [RT___] 1908_ 3_ 8____ 110_, #MeToo #__ _ _____ __ ____ ___ ‘__ __’_ _____. ___ __ ___ 3_ 8_ ____ _ ___ _____ __ _ _ __ ___…",,,metoo __,,http://pbs.twimg.com/profile_images/946379779720146944/V25JiX4y_normal.jpg,3/9/18 01:12,https://twitter.com/#!/zdsx18/status/971916493704249344,,,971916493704249344,,FALSE,0,,FALSE,ko,,,FALSE,1406,971385274885263360,Twitter for Android,FALSE,971385274885263360,Tweet,0,0,,,,,,,,
