"","word","n"
"10359","marchfolchi",1
"10360","marchforourlifessf",1
"10361","marchforourlives.we",1
"10362","marchforourlives'our",1
"10363","marchforourlivesabq",1
"10364","marchforourlivesacross",1
"10365","marchforourlivesan",1
"10366","marchforourlivesaustin",1
"10367","marchforourlivesb",1
"10368","marchforourlivesburbank",1
"10369","marchforourlivescincy",1
"10370","marchforourlivescle",1
"10371","marchforourlivesdcmake",1
"10372","marchforourlivesdetroit",1
"10373","marchforourlivesga",1
"10374","marchforourlivesgrandrapids",1
"10375","marchforourliveshudsonvalley",1
"10376","marchforourliveshyannis",1
"10377","marchforourlivesi'm",1
"10378","marchforourlivesin",1
"10379","marchforourlivesinternational",1
"10380","marchforourlivesit's",1
"10381","marchforourlivesjax",1
"10382","marchforourlivesl",1
"10383","marchforourliveslain",1
"10384","marchforourlivesli",1
"10385","marchforourliveslondon",1
"10386","marchforourliveslosangeles",1
"10387","marchforourliveslv",1
"10388","marchforourlivesmarch",1
"10389","marchforourlivesmichigan",1
"10390","marchforourlivesnj",1
"10391","marchforourlivesoakland",1
"10392","marchforourlivesparis",1
"10393","marchforourlivespgh",1
"10394","marchforourlivespittsburgh",1
"10395","marchforourlivesralliesthought",1
"10396","marchforourlivesrally",1
"10397","marchforourlivesri",1
"10398","marchforourlivess",1
"10399","marchforourlivessandiego",1
"10400","marchforourlivessign",1
"10401","marchforourlivesstatesboro",1
"10402","marchforourlivesstl",1
"10403","marchforourlivesthank",1
"10404","marchforourliveswashington",1
"10405","marchforourliveswe",1
"10406","marchforourliveswhereveryoulivebaby",1
"10407","marchforourliveswomen",1
"10408","marchforourliveswpb",1
"10409","marchi",1
"10410","marching:for",1
"10411","marchingforourlives",1
"10412","marchinginthelightofgod",1
"10413","marchmadness",1
"10414","marchmadness2018",1
"10415","marchnow",1
"10416","marchofourlivesparkland",1
"10417","marchtosaveourlives",1
"10418","marcorubios",1
"10419","marfa",1
"10420","marge",1
"10421","marginalize",1
"10422","marie’s",1
"10423","marinei",1
"10424","marinesagainsttreason",1
"10425","mariotti",1
"10426","marjor",1
"10427","marjorie",1
"10428","marksman",1
"10429","marlene",1
"10430","married",1
"10431","mars",1
"10432","martin's",1
"10433","martinlutherkingjr",1
"10434","marvel",1
"10435","marvelous",1
"10436","marxist",1
"10437","marylanders",1
"10438","marysville",1
"10439","mashup",1
"10440","masquerading",1
"10441","massesbut",1
"10442","massey",1
"10443","massi",1
"10444","massshooting",1
"10445","masterful",1
"10446","masters",1
"10447","mate",1
"10448","mateo",1
"10449","mater",1
"10450","mates",1
"10451","math.these",1
"10452","matrix",1
"10453","matta",1
"10454","matte",1
"10455","mattpost",1
"10456","maureen",1
"10457","max",1
"10458","maya",1
"10459","mayaangelou",1
"10460","mayb",1
"10461","maybe.the",1
"10462","mayfield",1
"10463","mayitbe",1
"10464","mayors",1
"10465","mcallen",1
"10466","mcconnell",1
"10467","mcnair",1
"10468","mcom",1
"10469","mcrick",1
"10470","mdga18",1
"10471","mdstrong",1
"10472","me:gun",1
"10473","me.i",1
"10474","meade",1
"10475","meanif",1
"10476","meantal",1
"10477","meddling",1
"10478","medi",1
"10479","medicareforall",1
"10480","mediocre",1
"10481","meetin",1
"10482","meetings",1
"10483","meetthepress",1
"10484","mega",1
"10485","megaphone",1
"10486","melania",1
"10487","melzer",1
"10488","memb",1
"10489","membe",1
"10490","memelords",1
"10491","memorial2",1
"10492","mendes",1
"10493","menext",1
"10494","mens",1
"10495","mentalhealth",1
"10496","mentalhealthmatters",1
"10497","mentalillnessmisconceptions",1
"10498","mentioning",1
"10499","mentor",1
"10500","mergers",1
"10501","merit",1
"10502","meshow",1
"10503","messag",1
"10504","messed",1
"10505","messenger",1
"10506","messy",1
"10507","metal",1
"10508","metaphor",1
"10509","metg",1
"10510","metheycameforme",1
"10511","metuc",1
"10512","meuntil",1
"10513","mexican",1
"10514","mf",1
"10515","mfolcolorado",1
"10516","mfold",1
"10517","mfolkansascity",1
"10518","mg",1
"10519","mhairi",1
"10520","mi",1
"10521","miamibeach",1
"10522","mic",1
"10523","miccio",1
"10524","michiganuniversity",1
"10525","micronesia",1
"10526","microphone",1
"10527","middleground",1
"10528","midland",1
"10529","midter",1
"10530","midway",1
"10531","mike’s",1
"10532","miley’s",1
"10533","mileycyrus",1
"10534","milit",1
"10535","militarized",1
"10536","mill",1
"10537","millen",1
"10538","millennial",1
"10539","millionaires",1
"10540","millionmommarch",1
"10541","millitary",1
"10542","milton",1
"10543","min",1
"10544","minded",1
"10545","mine's",1
"10546","mini",1
"10547","minifigs",1
"10548","minimu",1
"10549","miniscule",1
"10550","minneapoli",1
"10551","minnesotan",1
"10552","minus",1
"10553","miracle",1
"10554","miran",1
"10555","miriam",1
"10556","misappropriating",1
"10557","misappropriation",1
"10558","miserable",1
"10559","miserably",1
"10560","mishandling",1
"10561","misled",1
"10562","misrepresenting",1
"10563","missiles",1
"10564","mississippi",1
"10565","missourians",1
"10566","mistaken",1
"10567","misterrogers",1
"10568","misunderstoodanimals",1
"10569","misuse",1
"10570","mitchell’s",1
"10571","mitchmcconnell",1
"10572","mlki",1
"10573","mlki’m",1
"10574","mm",1
"10575","mn03",1
"10576","mnuchin",1
"10577","mobilizing",1
"10578","moc",1
"10579","mockery",1
"10580","mocs",1
"10581","models",1
"10582","modernist",1
"10583","modest",1
"10584","moe",1
"10585","molester",1
"10586","molly",1
"10587","momen",1
"10588","moments:companies",1
"10589","momsdeman",1
"10590","mondaymotivaton",1
"10591","money.the",1
"10592","money’s",1
"10593","moneyamerica",1
"10594","moniker",1
"10595","monitor",1
"10596","monitored",1
"10597","monopol",1
"10598","monopolized",1
"10599","monta",1
"10600","montessori",1
"10601","montessorinow",1
"10602","montg",1
"10603","montgomer",1
"10604","monty",1
"10605","monument",1
"10606","monumental",1
"10607","mood",1
"10608","moonies",1
"10609","moore",1
"10610","mora",1
"10611","morality",1
"10612","morals",1
"10613","moratorium",1
"10614","morgantown",1
"10615","morning.young",1
"10616","moronsthis",1
"10617","mortgages",1
"10618","mortuary",1
"10619","mothafuckas",1
"10620","mother.the",1
"10621","motherf",1
"10622","mothersdemandaction",1
"10623","motion",1
"10624","motiva",1
"10625","motivational",1
"10626","motto",1
"10627","mou",1
"10628","mountains",1
"10629","mourn",1
"10630","mourned",1
"10631","movefighton",1
"10632","movement.an",1
"10633","movement.and",1
"10634","movment",1
"10635","mow",1
"10636","mr.foster",1
"10637","msdh",1
"10638","msdhs",1
"10639","msdstro",1
"10640","msdstrongi",1
"10641","msg",1
"10642","msp",1
"10643","msu",1
"10644","mtl",1
"10645","mtp",1
"10646","muellertime",1
"10647","multitask",1
"10648","mum",1
"10649","mumbai",1
"10650","munozkevin",1
"10651","mur",1
"10652","mural",1
"10653","murde",1
"10654","murdered.leave",1
"10655","murderer",1
"10656","murdering",1
"10657","murdock",1
"10658","murray",1
"10659","mus",1
"10660","musgrave",1
"10661","musical",1
"10662","musicals",1
"10663","must've",1
"10664","mustread",1
"10665","mutilation",1
"10666","mutual",1
"10667","mydayinla",1
"10668","myhero",1
"10669","myopic",1
"10670","mysel",1
"10671","myth",1
"10672","naacpnow",1
"10673","nagging",1
"10674","nah",1
"10675","naive",1
"10676","naked",1
"10677","nam",1
"10678","namaste",1
"10679","name.santoru",1
"10680","name.things",1
"10681","name.zaire",1
"10682","name's",1
"10683","names.e",1
"10684","nan",1
"10685","nancy",1
"10686","nap",1
"10687","narcissiticsob",1
"10688","narcissiticsob's",1
"10689","nashoba",1
"10690","nastily",1
"10691","nat",1
"10692","nation:we",1
"10693","nationalschoolwalkout",1
"10694","nationaltreasure",1
"10695","nationwid",1
"10696","natl",1
"10697","nature",1
"10698","naysayers",1
"10699","nazism",1
"10700","nbc",1
"10701","nbcsn",1
"10702","ncleg",1
"10703","nebulous",1
"10704","necessitate",1
"10705","necessity",1
"10706","needle",1
"10707","neednewleadersnow",1
"10708","negotiate",1
"10709","neighbo",1
"10710","neighbor's",1
"10711","neighbour",1
"10712","neil",1
"10713","neocon",1
"10714","nerd",1
"10715","nerves",1
"10716","nethey",1
"10717","neto",1
"10718","nevada",1
"10719","neveragain'a",1
"10720","neveragain'we",1
"10721","neveragain0",1
"10722","neveragain1",1
"10723","neveragainare",1
"10724","neveragainawe",1
"10725","neveragainbut",1
"10726","neveragaincongratulations",1
"10727","neveragaindo",1
"10728","neveragainif",1
"10729","neveragainjersey",1
"10730","neveragainjohn",1
"10731","neveragainlet's",1
"10732","neveragainloving",1
"10733","neveragainour",1
"10734","neveragainparkland",1
"10735","neveragainparklandmaryland",1
"10736","neveragainpart2",1
"10737","neveragainsaturday",1
"10738","neveragainthanks",1
"10739","neveragainthemoronicpatronizingresponseby",1
"10740","neveragainthey",1
"10741","nevercruz",1
"10742","neverforgotten",1
"10743","nevertrump",1
"10744","newman",1
"10745","news.get",1
"10746","newse",1
"10747","newsflash",1
"10748","newsweekkiller",1
"10749","newtownkids",1
"10750","nextgeneration",1
"10751","nextnor",1
"10752","nftygvp",1
"10753","niave",1
"10754","nibling",1
"10755","nicely",1
"10756","nichols",1
"10757","nickelodean",1
"10758","nigga",1
"10759","nightclub.sutherland",1
"10760","nightmares",1
"10761","nikolascruz",1
"10762","njea",1
"10763","nk",1
"10764","noah",1
"10765","noise",1
"10766","nojustice",1
"10767","nojusticenopeace",1
"10768","nola",1
"10769","noleadership",1
"10770","nomination",1
"10771","nomorebs",1
"10772","nomoregunviolence",1
"10773","nomorerepublicans",1
"10774","nomorewar",1
"10775","nomorewatch",1
"10776","nonexistent",1
"10777","nonrabloodmoney",1
"10778","nonutzmemo",1
"10779","noon",1
"10780","nopayfortheresistance",1
"10781","nopethe",1
"10782","norfolk",1
"10783","normalised",1
"10784","normalize",1
"10785","normalizing",1
"10786","northernmost",1
"10787","northkorea",1
"10788","northkorean",1
"10789","norway’s",1
"10790","nosmile",1
"10791","not.they",1
"10792","notadimetothenra",1
"10793","noth",1
"10794","nothi",1
"10795","noticeably",1
"10796","notimefornonsense",1
"10797","noting",1
"10798","notmypresidenttrump",1
"10799","notneveragain",1
"10800","notnormal",1
"10801","notonce",1
"10802","notshocked",1
"10803","notthis",1
"10804","nove",1
"10805","novell",1
"10806","novels",1
"10807","november.we",1
"10808","november's",1
"10809","november2018",1
"10810","nowa",1
"10811","nowplaying",1
"10812","nowstarted",1
"10813","nowthese",1
"10814","nowthis",1
"10815","npr",1
"10816","nra:thisisamericandemocracy",1
"10817","nra.at",1
"10818","nra.we",1
"10819","nra.weapons",1
"10820","nraare",1
"10821","nraarmsare4hugging",1
"10822","nrabitch",1
"10823","nrabloodmo",1
"10824","nrabs",1
"10825","nrahasgottogo",1
"10826","nrakills",1
"10827","nralies",1
"10828","nraliesandkidsdie",1
"10829","nranottoday",1
"10830","nraonthewrongsideofhistory",1
"10831","nrapuppetsi",1
"10832","nrapuppetsturnsint",1
"10833","nraso",1
"10834","nrassholes",1
"10835","nrataxpayoff",1
"10836","nraterroristorganization",1
"10837","nrawhoresout",1
"10838","nsu2",1
"10839","nudgingif",1
"10840","nuestro",1
"10841","nugent",1
"10842","nukes",1
"10843","numbersso",1
"10844","numbnuts",1
"10845","numerous",1
"10846","nuncamas",1
"10847","nurturing",1
"10848","nutcase",1
"10849","nutcases",1
"10850","nutjobs",1
"10851","nutrition",1
"10852","nutshell",1
"10853","nvm",1
"10854","nwo",1
"10855","nys",1
"10856","nysd",1
"10857","nyu",1
"10858","o.k",1
"10859","o’l",1
"10860","oakland’s",1
"10861","oakland2",1
"10862","oann",1
"10863","obamas",1
"10864","obsolete",1
"10865","obstructionist",1
"10866","obtained",1
"10867","oddly",1
"10868","offacliff",1
"10869","offend",1
"10870","offense",1
"10871","offered",1
"10872","offers",1
"10873","offhandedly",1
"10874","offic",1
"10875","official's",1
"10876","officially",1
"10877","ofte",1
"10878","ohand",1
"10879","ohio's",1
"10880","ohiothousands",1
"10881","ohsweet",1
"10882","ohwait",1
"10883","okamerica’s",1
"10884","okla",1
"10885","oklahomans",1
"10886","okuma",1
"10887","old.this",1
"10888","oldgo",1
"10889","ole",1
"10890","oliver’s",1
"10891","olmo",1
"10892","olvido",1
"10893","olympia",1
"10894","olympic",1
"10895","ombre",1
"10896","onc",1
"10897","one.these",1
"10898","one.you",1
"10899","onion",1
"10900","onlyinalaska",1
"10901","onnnn",1
"10902","ontarian",1
"10903","ontario",1
"10904","onward",1
"10905","ooohhhhhhhh",1
"10906","oooohh",1
"10907","op",1
"10908","opaque",1
"10909","opining",1
"10910","opioidcrisis",1
"10911","oppon",1
"10912","opportunit",1
"10913","oppose",1
"10914","opposing",1
"10915","oppression",1
"10916","oprah",1
"10917","options",1
"10918","ordained",1
"10919","orelect",1
"10920","org’s",1
"10921","orga",1
"10922","organic",1
"10923","oriflammea",1
"10924","origi",1
"10925","origin",1
"10926","orlando’s",1
"10927","orlandostrong",1
"10928","osamu",1
"10929","osnov",1
"10930","oth",1
"10931","othe",1
"10932","othersold",1
"10933","otherwis",1
"10934","ourcountryisatstake",1
"10935","ourfutresaysnomore",1
"10936","ourfutrespeaks",1
"10937","ourfuture",1
"10938","ourrevolution",1
"10939","ourstr",1
"10940","oust",1
"10941","oustportman",1
"10942","out.i",1
"10943","outchere",1
"10944","outer",1
"10945","outfit",1
"10946","outlook",1
"10947","outofthemouthofbabes",1
"10948","outpou",1
"10949","outrun",1
"10950","outs",1
"10951","outsid",1
"10952","outsmarted",1
"10953","outspend",1
"10954","outstand",1
"10955","outta",1
"10956","outwe",1
"10957","outwit",1
"10958","ove",1
"10959","over.be",1
"10960","overflowed",1
"10961","overheard",1
"10962","overold",1
"10963","overpower",1
"10964","overreacting",1
"10965","override",1
"10966","overthrowing",1
"10967","overview",1
"10968","owner.i",1
"10969","owners:it's",1
"10970","owners.liberals",1
"10971","ownership.funny",1
"10972","ownest",1
"10973","ownjustice",1
"10974","oxygenated",1
"10975","ozark",1
"10976","ozdorothy",1
"10977","pa06",1
"10978","pacific",1
"10979","pacifiers",1
"10980","packing",1
"10981","pagans",1
"10982","painecommon",1
"10983","painscary",1
"10984","pair",1
"10985","pal",1
"10986","palms",1
"10987","palpable",1
"10988","pamela",1
"10989","pandered",1
"10990","panicked",1
"10991","papa",1
"10992","papal",1
"10993","parable",1
"10994","parad",1
"10995","parades",1
"10996","paragraphs",1
"10997","parasols",1
"10998","parent's",1
"10999","parish",1
"11000","parklan",1
"11001","parkland.shooter",1
"11002","parkland’s",1
"11003","parklandis",1
"11004","parklandproud",1
"11005","parklandstuden",1
"11006","parklandteenpowerweasels",1
"11007","parks",1
"11008","parliament",1
"11009","parliamentary",1
"11010","parodies",1
"11011","parody",1
"11012","partake",1
"11013","participant",1
"11014","participates",1
"11015","particpant",1
"11016","parties",1
"11017","partisans",1
"11018","partner",1
"11019","pas",1
"11020","pascackvalley",1
"11021","passage",1
"11022","passeranow",1
"11023","passes",1
"11024","passi",1
"11025","passionthrough",1
"11026","passive",1
"11027","passiveaggressivebreakups",1
"11028","past.on",1
"11029","pastpatientlywaiting",1
"11030","patch",1
"11031","patents",1
"11032","pathetically",1
"11033","patient",1
"11034","patiently",1
"11035","patientzero",1
"11036","patriarchal",1
"11037","paulbiya",1
"11038","pauline",1
"11039","paulmccartney",1
"11040","payton",1
"11041","paytonand",1
"11042","pc",1
"11043","pds",1
"11044","pea",1
"11045","peacechannel",1
"11046","peacefu",1
"11047","peacemakers",1
"11048","peanut",1
"11049","pearson",1
"11050","peckeritis",1
"11051","pediatric",1
"11052","pediatricia",1
"11053","pedrogo",1
"11054","peed",1
"11055","peel",1
"11056","peep",1
"11057","peerage",1
"11058","pem",1
"11059","pence's",1
"11060","penile",1
"11061","penis",1
"11062","pensions",1
"11063","pentecostal",1
"11064","peo",1
"11065","peopl",1
"11066","people.thank",1
"11067","peoplea",1
"11068","peoplesad",1
"11069","peopleto",1
"11070","peperoni",1
"11071","perennial",1
"11072","performances",1
"11073","peril",1
"11074","period.your",1
"11075","periods",1
"11076","pero",1
"11077","perp",1
"11078","perps",1
"11079","pers",1
"11080","persecutors",1
"11081","persisted",1
"11082","persists",1
"11083","person's",1
"11084","personhood",1
"11085","pertinent",1
"11086","perverted",1
"11087","pesach",1
"11088","pessimism",1
"11089","pessimisticallyoptimistic",1
"11090","peters",1
"11091","petrified",1
"11092","pets",1
"11093","petsresist",1
"11094","peyton",1
"11095","pg",1
"11096","philandocastile",1
"11097","photo's",1
"11098","photographing",1
"11099","photography",1
"11100","photoshopping",1
"11101","phraseolo",1
"11102","physicians",1
"11103","physiological",1
"11104","picano",1
"11105","picket",1
"11106","picnicking",1
"11107","pie",1
"11108","pilchuck",1
"11109","pile",1
"11110","pilot",1
"11111","pineapple",1
"11112","pinellas",1
"11113","pioneer",1
"11114","piously",1
"11115","pitch",1
"11116","pitch.arming",1
"11117","pitiful",1
"11118","pittsburghers",1
"11119","pivotal",1
"11120","pivoted",1
"11121","placards",1
"11122","plague",1
"11123","plains",1
"11124","planes",1
"11125","planets",1
"11126","planning",1
"11127","plastic",1
"11128","playbook",1
"11129","playboy",1
"11130","player",1
"11131","playground",1
"11132","playtime",1
"11133","plead",1
"11134","pleas",1
"11135","plenty",1
"11136","plethora",1
"11137","plugs",1
"11138","plutocr",1
"11139","plutocracy",1
"11140","pocmatter",1
"11141","podium",1
"11142","pods",1
"11143","poet",1
"11144","pohnpei",1
"11145","pointless",1
"11146","pointnraterroristorg",1
"11147","poisoning",1
"11148","poland's",1
"11149","polarizing",1
"11150","polemics",1
"11151","policebrutality",1
"11152","policeman",1
"11153","policeviolence",1
"11154","policyandchange",1
"11155","polish",1
"11156","politici",1
"11157","politicia",1
"11158","politico",1
"11159","politico.this",1
"11160","politicsnation",1
"11161","poll.isn't",1
"11162","pompous",1
"11163","pond",1
"11164","ponticgenocide",1
"11165","pontiff",1
"11166","pontius",1
"11167","pooh",1
"11168","poorly",1
"11169","pope’s",1
"11170","popu",1
"11171","populace",1
"11172","popular",1
"11173","pornagainchristians",1
"11174","portrait",1
"11175","positions",1
"11176","positiv",1
"11177","poss",1
"11178","possibility",1
"11179","possible.you",1
"11180","postman",1
"11181","pot",1
"11182","potent",1
"11183","potty",1
"11184","potu",1
"11185","potus45",1
"11186","pour",1
"11187","powe",1
"11188","powerbut",1
"11189","powered",1
"11190","powerfully",1
"11191","powerfullyoungwoman",1
"11192","powers",1
"11193","ppl’s",1
"11194","pptk",1
"11195","practical",1
"11196","prayers635,000",1
"11197","prayfororlando",1
"11198","prayforparkland",1
"11199","prays",1
"11200","preacher",1
"11201","predict",1
"11202","predictable",1
"11203","predictions",1
"11204","preemie",1
"11205","preform",1
"11206","pregame",1
"11207","premi",1
"11208","preparing",1
"11209","prepping",1
"11210","presbysmarchforourli",1
"11211","presbyterian",1
"11212","preschooler",1
"11213","preschoolermarcher",1
"11214","presen",1
"11215","presentaiton",1
"11216","preserve",1
"11217","presidentdennison",1
"11218","presidented",1
"11219","presidenthis",1
"11220","presidentl",1
"11221","presidentsday2018",1
"11222","presidio",1
"11223","presscredentials",1
"11224","pressed",1
"11225","pressing",1
"11226","pressplay",1
"11227","preve",1
"11228","preventable",1
"11229","preventive",1
"11230","preztrump's",1
"11231","priced",1
"11232","pridemarch",1
"11233","priests",1
"11234","primitive.who",1
"11235","prin",1
"11236","printed",1
"11237","printing",1
"11238","prioriti",1
"11239","priorities",1
"11240","prioritizing",1
"11241","prisoner",1
"11242","prizes",1
"11243","prob",1
"11244","problematic",1
"11245","proceeding",1
"11246","proceedsread",1
"11247","processes",1
"11248","proclaim",1
"11249","production",1
"11250","productive",1
"11251","products",1
"11252","profanities",1
"11253","profe",1
"11254","professionals",1
"11255","profiting",1
"11256","profou",1
"11257","prog",1
"11258","progra",1
"11259","progress.children",1
"11260","progressing",1
"11261","progressiveamerica",1
"11262","prohibition",1
"11263","proletariat",1
"11264","proliferated",1
"11265","promi",1
"11266","promis",1
"11267","promo",1
"11268","promoted",1
"11269","promotes",1
"11270","pronra",1
"11271","prop",1
"11272","propagandist",1
"11273","propagandizing",1
"11274","propelling",1
"11275","proper",1
"11276","property",1
"11277","propoganda",1
"11278","proposal",1
"11279","proposes",1
"11280","props",1
"11281","prosecuted",1
"11282","prospects",1
"11283","protec",1
"11284","protectchi",1
"11285","protective",1
"11286","protectkids",1
"11287","protectmueller",1
"11288","protectors",1
"11289","protects",1
"11290","protesthappened",1
"11291","protestorsand",1
"11292","protestsign",1
"11293","prototype",1
"11294","proude",1
"11295","proudmom",1
"11296","proudteacher",1
"11297","prov",1
"11298","provingassholeswrong",1
"11299","provisions",1
"11300","proxy",1
"11301","psychiatrists",1
"11302","psychographics",1
"11303","psychologists",1
"11304","psychopathologycivil",1
"11305","pt",1
"11306","ptb",1
"11307","publi",1
"11308","publicity",1
"11309","publicschoolprou",1
"11310","puerto",1
"11311","puertorico",1
"11312","puff",1
"11313","pug",1
"11314","pulls",1
"11315","pulsesh",1
"11316","pumprules",1
"11317","punk",1
"11318","puny",1
"11319","pups",1
"11320","purchase",1
"11321","purchasing",1
"11322","purge",1
"11323","purposes",1
"11324","pursue",1
"11325","purviews",1
"11326","pushback",1
"11327","pussy",1
"11328","pussycatgotyou",1
"11329","putinspuppet",1
"11330","putrid",1
"11331","putz",1
"11332","qualified",1
"11333","qualifying",1
"11334","quarter",1
"11335","quebec",1
"11336","questio",1
"11337","question.yes",1
"11338","questioned",1
"11339","questionwhere",1
"11340","queues",1
"11341","qui",1
"11342","quietest",1
"11343","quilt",1
"11344","quisieron",1
"11345","quitthenra",1
"11346","quitting",1
"11347","quivering",1
"11348","quo",1
"11349","quo.change",1
"11350","r.cpr",1
"11351","racialjustice",1
"11352","racine",1
"11353","rack",1
"11354","radiating",1
"11355","radicals",1
"11356","radiologist",1
"11357","rafaelcruz",1
"11358","rag",1
"11359","raging",1
"11360","rainbow",1
"11361","raines.i",1
"11362","raining",1
"11363","raise1000",1
"11364","raiseawareness",1
"11365","raises",1
"11366","ral",1
"11367","ralli",1
"11368","rallie",1
"11369","rambling",1
"11370","ramping",1
"11371","ramsay",1
"11372","random",1
"11373","randy",1
"11374","ranged",1
"11375","ranting",1
"11376","rap",1
"11377","rapid",1
"11378","raptors",1
"11379","rarely",1
"11380","rat's",1
"11381","ratedpgcounty",1
"11382","ratelet",1
"11383","rates",1
"11384","rational",1
"11385","raton",1
"11386","rats",1
"11387","rays",1
"11388","reach",1
"11389","reachem",1
"11390","reaches",1
"11391","reaching",1
"11392","readplease",1
"11393","realise",1
"11394","realism",1
"11395","realistic",1
"11396","realization",1
"11397","realizations",1
"11398","realizin",1
"11399","realtalk",1
"11400","rears",1
"11401","reas",1
"11402","reasoning",1
"11403","rebel",1
"11404","rebellion",1
"11405","rebuke",1
"11406","rec",1
"11407","recalls",1
"11408","recapping",1
"11409","rece",1
"11410","recertify",1
"11411","recess",1
"11412","recipient",1
"11413","reckon",1
"11414","reckoning",1
"11415","reclaim",1
"11416","reclaimmsu",1
"11417","recognise",1
"11418","recognition",1
"11419","recognizes",1
"11420","recognizing",1
"11421","recommend",1
"11422","recommendation",1
"11423","recommit",1
"11424","reconcile",1
"11425","reconstruction",1
"11426","recount",1
"11427","rectal",1
"11428","redflag",1
"11429","redheaded",1
"11430","rednecks",1
"11431","reelecti",1
"11432","refer",1
"11433","referred",1
"11434","refinancing",1
"11435","reflecting",1
"11436","reform.enough",1
"11437","reform.it’s",1
"11438","reform.you",1
"11439","reformers",1
"11440","reforming",1
"11441","reformnotban",1
"11442","reformshe",1
"11443","refresher",1
"11444","refrigerator",1
"11445","refusal",1
"11446","refusing",1
"11447","regal",1
"11448","regardin",1
"11449","regist",1
"11450","regret",1
"11451","regular",1
"11452","regulating",1
"11453","regulatory",1
"11454","rehab",1
"11455","rehoboth",1
"11456","reiders",1
"11457","reinerour",1
"11458","rejectnra",1
"11459","rejects",1
"11460","rejoice",1
"11461","relabled",1
"11462","relatable",1
"11463","relate",1
"11464","relegated",1
"11465","relent",1
"11466","relentle",1
"11467","relevance",1
"11468","religion’s",1
"11469","religious",1
"11470","religiousleaders",1
"11471","relish",1
"11472","reloads",1
"11473","remainder",1
"11474","remaine",1
"11475","remains",1
"11476","remarkably",1
"11477","remedies",1
"11478","remembercomenovember",1
"11479","rememberhistory",1
"11480","remembers",1
"11481","rememberwhen",1
"11482","remer",1
"11483","reminderas",1
"11484","reminicient",1
"11485","reminiscing",1
"11486","remix",1
"11487","remixed",1
"11488","remnants",1
"11489","remo",1
"11490","rename",1
"11491","rendered",1
"11492","renostrong",1
"11493","rent",1
"11494","repairing",1
"11495","repairs",1
"11496","repartee",1
"11497","repealreplacetax",1
"11498","repeated",1
"11499","repeatedly",1
"11500","repeats",1
"11501","repercussions",1
"11502","replacement",1
"11503","replacing",1
"11504","replay",1
"11505","repo",1
"11506","reported.please",1
"11507","reporter",1
"11508","repose",1
"11509","repr",1
"11510","representa",1
"11511","representationmatters",1
"11512","representative's",1
"11513","republ",1
"11514","republic",1
"11515","republished",1
"11516","repulsive",1
"11517","requirement",1
"11518","requires",1
"11519","reread",1
"11520","resea",1
"11521","reserve",1
"11522","resistant",1
"11523","resistdance",1
"11524","resistif",1
"11525","resisttrump",1
"11526","resolu",1
"11527","resolute",1
"11528","resorted",1
"11529","responding",1
"11530","respons",1
"11531","responseswill",1
"11532","responsibilityhow",1
"11533","responsibl",1
"11534","restaurants",1
"11535","restorative",1
"11536","restricted.shut",1
"11537","restricting",1
"11538","restriction",1
"11539","restrictive",1
"11540","resulting",1
"11541","resumed",1
"11542","resumes",1
"11543","resurgence",1
"11544","resurrection",1
"11545","resuscitate",1
"11546","reth",1
"11547","rethink",1
"11548","retire",1
"11549","retort",1
"11550","retract",1
"11551","retreating",1
"11552","retribution",1
"11553","retweetkeep",1
"11554","reuters",1
"11555","revealing",1
"11556","revel",1
"11557","revelations",1
"11558","revenue",1
"11559","reverence4",1
"11560","reviews",1
"11561","revitup",1
"11562","revolting",1
"11563","revolutionbooks",1
"11564","revolutions",1
"11565","revved",1
"11566","reyna",1
"11567","rfk",1
"11568","rfk50",1
"11569","rh",1
"11570","rhetorical",1
"11571","rhino’s",1
"11572","ribs",1
"11573","riches",1
"11574","richland",1
"11575","rick's",1
"11576","ricksantorumisanidiot",1
"11577","ridge",1
"11578","ridicule",1
"11579","ridiculou",1
"11580","ridiculous.almost",1
"11581","ridiculously",1
"11582","riding",1
"11583","ridley",1
"11584","rids",1
"11585","rife",1
"11586","riffles",1
"11587","rifl",1
"11588","right.this",1
"11589","righteousness",1
"11590","rightful",1
"11591","rightright",1
"11592","rights.they",1
"11593","rightsyour",1
"11594","rightthese",1
"11595","rio",1
"11596","ris",1
"11597","risks",1
"11598","rita",1
"11599","rivaling",1
"11600","rivera",1
"11601","rn",1
"11602","rni'm",1
"11603","ro",1
"11604","robbe",1
"11605","robertindiana",1
"11606","robertkraft",1
"11607","robs",1
"11608","robustly",1
"11609","rochester's",1
"11610","rocket",1
"11611","rockin",1
"11612","rockland",1
"11613","rockthevote",1
"11614","rockwell",1
"11615","roflmao",1
"11616","roger",1
"11617","rogers",1
"11618","rollin",1
"11619","rolls",1
"11620","roman",1
"11621","ron",1
"11622","ronaldreagan",1
"11623","roomates",1
"11624","rootless",1
"11625","roots",1
"11626","rosa",1
"11627","rosalind",1
"11628","roseanne",1
"11629","rosie",1
"11630","ross",1
"11631","roughly",1
"11632","routinely",1
"11633","roy",1
"11634","royal",1
"11635","rpgs",1
"11636","rt'ing",1
"11637","rted",1
"11638","ru",1
"11639","rubio's",1
"11640","rubiodoesntgetit",1
"11641","rubioisadickhead",1
"11642","rubioresign",1
"11643","rubiosa",1
"11644","rubles",1
"11645","ruin",1
"11646","rules",1
"11647","rump",1
"11648","runallamerican",1
